birth_state,status,injury_start_date,birth_date,search_full_name,injury_notes,team,fantasy_data_id,position,rotoworld_id,stats_id,depth_chart_order,sportradar_id,depth_chart_position,hashtag,first_name,search_last_name,search_rank,search_first_name,birth_city,pandascore_id,fantasy_positions,college,last_name,espn_id,injury_status,metadata,age,yahoo_id,height,number,birth_country,weight,injury_body_part,full_name,high_school,swish_id,gsis_id,player_id,active,news_updated,sport,practice_description,years_exp,rotowire_id,practice_participation
None,Inactive,None,1994-12-23,tajaesharpe,None,None,18058.0,WR,11325.0,703270.0,None,b4e5a9af-6d00-4d51-9bb9-c7d5f69898df,None,#tajaesharpe-NFL-FA-17,Tajae,sharpe,317.0,tajae,None,None,['WR'],UMass,Sharpe,2982828.0,Questionable,None,27.0,29374.0,74,17.0,None,194,None,Tajae Sharpe,Piscataway (NJ),703270.0,00-0032778,3297,True,1669255504461.0,nfl,None,6.0,11003.0,None
None,Inactive,None,1990-01-06,chrisowusu,None,None,None,WR,None,None,None,18e01f34-0e2b-48cb-9d39-248f6e562200,None,#chrisowusu-NFL-FA-17,Chris,owusu,None,chris,None,None,['WR'],Stanford,Owusu,None,None,None,30.0,None,"6'2""",17.0,None,200,None,Chris Owusu,Oaks Christian (CA),None,None,7509,False,None,nfl,None,8.0,None,None
None,Active,None,1994-03-05,steviedonatell,None,None,19665.0,TE,None,691675.0,None,28f28af2-db5b-4c4f-b54b-3dd0651d21a6,None,#steviedonatell-NFL-FA-87,Stevie,donatell,9999999.0,stevie,None,None,['TE'],Western Kentucky,Donatell,2970133.0,None,None,27.0,30897.0,78,87.0,None,235,None,Stevie Donatell,Highlands (CO),None,None,4747,True,None,nfl,None,5.0,None,None
None,Active,None,1993-07-30,temarrickhemingway,None,WAS,18094.0,TE,None,608714.0,None,02fc59d0-8a66-431f-97fc-21fdc096eb14,None,#temarrickhemingway-NFL-WAS-88,Temarrick,hemingway,9999999.0,temarrick,None,None,['TE'],South Carolina State,Hemingway,2580330.0,None,None,28.0,29411.0,77,88.0,None,245,None,Temarrick Hemingway,North Myrtle Beach (SC),608714.0,00-0033112,3333,True,1641879031265.0,nfl,None,6.0,11009.0,None
None,Inactive,None,1994-07-14,darrinpeterson,None,None,18618.0,WR,None,None,None,,None,#darrinpeterson-NFL-FA-15,Darrin,peterson,9999999.0,darrin,None,None,['WR'],Liberty,Peterson,2968269.0,None,None,24.0,29923.0,"6'1""",15.0,None,206,None,Darrin Peterson,None,None,None,3804,False,None,nfl,None,0.0,11354.0,None
None,Active,None,1996-11-07,markvital,None,None,None,TE,None,None,None,2e0b66c0-0c32-11ec-b47b-ad6de152e0ae,None,#markvital-NFL-FA-80,Mark,vital,9999999.0,mark,None,None,['TE'],Baylor,Vital,None,None,None,25.0,None,77,80.0,None,250,None,Mark Vital,Advanced Prep International (TX),959315.0,None,8101,True,1659044431915.0,nfl,None,1.0,15798.0,None
None,Active,None,1994-09-16,damounpatterson,None,None,20049.0,WR,None,822636.0,None,c8eaac0c-9d03-49f3-9188-ba9e856e3b49,None,#damounpatterson-NFL-FA-0,Damoun,patterson,9999999.0,damoun,None,None,['WR'],Youngstown State,Patterson,3125383.0,None,None,27.0,31701.0,74,0.0,None,190,None,Damoun Patterson,Wekiva,None,00-0034698,5125,True,1549406105396.0,nfl,None,4.0,13020.0,None
None,Inactive,None,1992-03-21,asantecleveland,None,None,16663.0,TE,None,556207.0,None,7038b15b-254b-4792-a51b-c8566d26501f,None,#asantecleveland-NFL-FA-45,Asante,cleveland,9999999.0,asante,None,None,['TE'],Miami,Cleveland,17125.0,None,None,28.0,28147.0,"6'5""",45.0,None,260,None,Asante Cleveland,Christian Brothers (CA),None,None,2254,False,1521223501847.0,nfl,None,6.0,9991.0,None
None,Inactive,None,1992-09-29,bensonbrowne,None,None,18719.0,TE,None,600746.0,None,,None,#bensonbrowne-NFL-FA-82,Benson,browne,9999999.0,benson,None,None,['TE'],North Carolina State,Browne,None,None,None,25.0,30026.0,"6'5""",82.0,None,254,None,Benson Browne,None,None,None,3896,False,None,nfl,None,0.0,11569.0,None
None,Inactive,None,1988-12-27,juniorhemingway,None,None,14836.0,WR,None,406306.0,None,569ff94c-e066-4d78-accf-6141a879a621,None,#juniorhemingway-NFL-FA-88,Junior,hemingway,9999999.0,junior,None,None,['WR'],Michigan,Hemingway,15029.0,None,None,29.0,25948.0,"6'1""",88.0,None,222,None,Junior Hemingway,None,None,None,1330,False,None,nfl,None,3.0,None,None
None,Active,None,1998-02-23,rhamondrestevenson,None,NE,None,RB,None,None,1.0,6260e78a-64e2-4f7e-9bf8-39948a17a370,RB,#rhamondrestevenson-NFL-NE-38,Rhamondre,stevenson,38.0,rhamondre,None,None,['RB'],Oklahoma,Stevenson,None,None,{'source_id': 'd764900d-866c-4423-9cf3-2f435c583c24'},25.0,None,72,38.0,None,230,None,Rhamondre Stevenson,Centennial (NV),1174682.0,None,7611,True,1673215558801.0,nfl,None,2.0,15372.0,None
None,Inactive,None,1992-08-17,antonioandrews,None,None,16163.0,RB,9576.0,564565.0,None,162195c8-191e-45ff-a769-1e799a13f038,None,#antonioandrews-NFL-FA-26,Antonio,andrews,9999999.0,antonio,None,None,['RB'],Western Kentucky,Andrews,17105.0,None,None,28.0,27946.0,"5'10""",26.0,None,225,None,Antonio Andrews,Fort Campbell (KY),None,None,1928,False,None,nfl,None,6.0,9525.0,None
None,Active,None,1994-09-02,jeffbadet,None,None,20328.0,WR,None,746896.0,None,e98ce252-583a-4c74-a718-d38f1ba5793d,None,#jeffbadet-NFL-FA-0,Jeff,badet,422.0,jeff,None,None,['WR'],Oklahoma,Badet,3053760.0,None,None,27.0,31227.0,71,0.0,None,182,None,Jeff Badet,Freedom (FL),746896.0,00-0034207,5275,True,1638669034865.0,nfl,None,4.0,12739.0,None
None,Inactive,None,1994-10-12,austinwolf,None,None,20696.0,WR,None,743842.0,None,,None,#austinwolf-NFL-FA-15,Austin,wolf,9999999.0,austin,None,None,['WR'],None,Wolf,3052566.0,None,None,25.0,31793.0,"6'3""",15.0,None,205,None,Austin Wolf,None,None,None,5796,True,1534987852092.0,nfl,None,2.0,13393.0,None
None,Active,None,1993-11-10,ambaettatawo,None,None,19520.0,WR,None,695781.0,None,20943dab-1fa3-41ae-8ee2-9f54976565ab,None,#ambaettatawo-NFL-FA-6,Amba,ettatawo,9999999.0,amba,None,None,['WR'],Syracuse,Etta-Tawo,2976215.0,None,None,28.0,30394.0,73,6.0,None,208,None,Amba Etta-Tawo,McEachern (GA),None,00-0033687,4626,True,1565735129261.0,nfl,None,5.0,11856.0,None
None,Active,None,1991-01-01,garrettgilbert,None,NE,16621.0,QB,9522.0,507477.0,None,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,None,#garrettgilbert-NFL-NE-19,Garrett,gilbert,9999999.0,garrett,None,None,['QB'],SMU,Gilbert,16809.0,None,None,32.0,27742.0,76,19.0,None,221,None,Garrett Gilbert,Lake Travis (TX),507477.0,00-0031395,2229,True,1666054837828.0,nfl,None,9.0,9776.0,None
None,Inactive,None,1991-01-14,justicecunningham,None,None,15005.0,TE,None,504318.0,None,648efe4b-d3de-4105-8340-eab0552cb6fa,None,#justicecunningham-NFL-FA-48,Justice,cunningham,9999999.0,justice,None,None,['TE'],South Carolina,Cunningham,15991.0,None,None,29.0,26877.0,"6'3""",48.0,None,258,None,Justice Cunningham,Central (SC),None,None,1436,False,None,nfl,None,7.0,8919.0,None
None,Active,None,1997-08-07,kendrickrogers,None,None,21757.0,WR,None,None,None,2c80896a-fa23-4581-b7d0-b34c35268404,None,#kendrickrogers-NFL-FA-16,Kendrick,rogers,9999999.0,kendrick,None,None,['WR'],Texas A&M,Rogers,None,None,None,24.0,33097.0,76,16.0,None,204,None,Kendrick Rogers,Frankston (TX),None,None,7035,True,1596992449775.0,nfl,None,2.0,14490.0,None
None,Active,None,1999-09-22,joshuapalmer,None,LAC,None,WR,None,None,2.0,857fcc59-10e8-4194-bd7d-41bc5f72a47f,RWR,#joshuapalmer-NFL-LAC-5,Joshua,palmer,147.0,joshua,None,None,['WR'],Tennessee,Palmer,None,None,None,23.0,None,73,5.0,None,210,None,Joshua Palmer,St. Thomas Aquinas (FL),1059612.0,None,7670,True,1682710516756.0,nfl,None,2.0,15447.0,None
None,Active,None,2002-06-11,kendremiller,None,NO,None,RB,None,None,None,66627686-34fe-4599-84ac-e436fd7d798a,None,#kendremiller-NFL-NO-25,Kendre,miller,165.0,kendre,None,None,['RB'],TCU,Miller,None,Questionable,{'source_id': '6a7c7ee5-2c64-45e8-806a-bbc9598399f0'},20.0,None,72,25.0,None,220,None,Kendre Miller,Mount Enterprise (TX),1213867.0,None,9757,True,1682733030980.0,nfl,None,0.0,16898.0,None
None,Active,None,1993-01-13,jamalrobinson,None,None,18318.0,WR,None,604111.0,None,be76973d-a5b4-45f7-a976-02369d569f38,None,#jamalrobinson-NFL-FA-19,Jamal,robinson,9999999.0,jamal,None,None,['WR'],Louisiana-Lafayette,Robinson,2574024.0,None,None,28.0,29512.0,76,19.0,None,205,None,Jamal Robinson,Salmen (LA),None,None,3548,True,None,nfl,None,6.0,11199.0,None
None,Inactive,None,1990-01-08,blairwalsh,None,None,14463.0,K,7620.0,458095.0,None,afac3e25-d72d-43f7-be4b-d33ed91a0bf8,None,#blairwalsh-NFL-FA-0,Blair,walsh,9999999.0,blair,None,None,['K'],Georgia,Walsh,15058.0,None,None,32.0,25885.0,70,0.0,None,175,None,Blair Walsh,Cardinal Gibbons (FL),None, 00-0029576,1214,False,1610834150003.0,nfl,None,10.0,8177.0,None
None,Active,None,1995-03-09,andrelevrone,None,None,20240.0,WR,None,745850.0,None,813cde62-48b0-47a6-88bf-9feef21ea044,None,#andrelevrone-NFL-FA-16,Andre,levrone,9999999.0,andre,None,None,['WR'],Virginia,Levrone,3048682.0,None,None,26.0,31244.0,74,16.0,None,222,None,Andre Levrone,Our Lady of Good Counsel (MD),None,00-0034196,5249,True,1567197355020.0,nfl,None,4.0,13074.0,None
None,Inactive,None,1991-02-22,sethroberts,None,None,16326.0,WR,10142.0,704254.0,None,27e60657-f73d-4125-906d-aa72cc3477dc,None,#sethroberts-NFL-FA-15,Seth,roberts,286.0,seth,None,None,['WR'],West Alabama,Roberts,17402.0,None,None,30.0,28214.0,74,15.0,None,195,None,Seth Roberts,McClay (FL),None,00-0031166,2039,True,1603764941599.0,nfl,None,8.0,10112.0,None
None,Active,None,1997-04-03,jjmolson,None,None,22115.0,K,None,None,None,189e33b8-0a9a-4fc7-b2e1-e5a552779a5c,None,#jjmolson-NFL-FA-35,JJ,molson,9999999.0,jj,None,None,['K'],UCLA,Molson,None,None,None,25.0,None,71,35.0,None,180,None,JJ Molson,Selwyn House School (CAN),914825.0,None,7071,True,1653077422082.0,nfl,None,2.0,14650.0,None
None,Injured Reserve,None,1985-05-31,jordynelson,None,None,4556.0,WR,4731.0,227442.0,None,9f2aebe4-b654-4f0e-a437-ec46f20b6bfe,None,#jordynelson-NFL-FA-0,Jordy,nelson,9999999.0,jordy,None,None,['WR'],Kansas State,Nelson,11270.0,None,None,36.0,8813.0,75,0.0,None,217,None,Jordy Nelson,Riley (KS),None,00-0026176,175,False,1554315648501.0,nfl,None,14.0,5691.0,None
None,Active,None,1997-04-25,kelvinmcknight,None,None,21363.0,WR,None,883332.0,None,286bd737-fd84-433f-8f6d-65869fa6c536,None,#kelvinmcknight-NFL-FA-16,Kelvin,mcknight,1724.0,kelvin,None,None,['WR'],Samford,McKnight,3915575.0,None,None,24.0,32219.0,68,16.0,None,186,None,Kelvin McKnight,Manatee (FL),None, 00-0034949,6438,True,1595981703995.0,nfl,None,3.0,13893.0,None
None,Active,None,1993-11-04,masonschreck,None,HOU,19075.0,TE,None,694088.0,None,ca6c7b35-6ae1-4ba7-ae98-1f26174e407d,None,#masonschreck-NFL-HOU-86,Mason,schreck,9999999.0,mason,None,None,['TE'],Buffalo,Schreck,2972331.0,None,None,29.0,30364.0,77,86.0,None,252,None,Mason Schreck,Medina (OH),694088.0,00-0033798,4229,True,1673398819985.0,nfl,None,6.0,12224.0,None
None,Inactive,None,1994-05-09,duplicateplayer,None,None,18428.0,WR,None,652431.0,None,27139851-5153-4243-8508-45230bdadbcd,None,#duplicateplayer-NFL-FA-81,Duplicate,player,9999999.0,duplicate,None,None,['WR'],Ball State,Player,None,None,None,25.0,900000.0,"6'2""",81.0,None,228,None,Duplicate Player,None,None, 00-0032876,3639,False,None,nfl,None,3.0,11077.0,None
None,Inactive,None,1992-09-21,cameronmeredith,None,None,17167.0,WR,10770.0,563357.0,None,9de98c5e-ee62-4a2b-be93-07287d831e06,None,#cameronmeredith-NFL-FA-1,Cameron,meredith,9999999.0,cameron,None,None,['WR'],Illinois State,Meredith,2520698.0,None,None,29.0,28697.0,75,1.0,None,207,None,Cameron Meredith,St. Joseph's (IL),None,00-0031912,2699,False,1569966011406.0,nfl,None,7.0,10533.0,None
None,Active,None,1997-04-04,michaeljacobson,None,None,None,TE,None,None,None,59754f93-ff02-4f0f-844b-699b5e56f211,None,#michaeljacobson-NFL-FA-49,Michael,jacobson,666.0,michael,None,None,['TE'],Iowa State,Jacobson,None,None,None,25.0,None,79,49.0,None,244,None,Michael Jacobson,Waukee (IA),882436.0,None,8094,True,1661884529515.0,nfl,None,1.0,15792.0,None
None,Active,None,1995-08-11,shakeirryan,None,None,19630.0,WR,None,747298.0,None,5f58ca51-c55b-46aa-8028-c6acb6c01f3a,None,#shakeirryan-NFL-FA-12,Shakeir,ryan,9999999.0,shakeir,None,None,['WR'],"Northwestern State, La.",Ryan,3050670.0,None,None,26.0,30867.0,68,12.0,None,160,None,Shakeir Ryan,Northside (LA),None,None,4721,True,None,nfl,None,5.0,None,None
None,Active,None,1994-06-12,jamessummers,None,None,19412.0,RB,None,891768.0,None,d53755df-ba10-4546-bfc8-b728eaf192e6,None,#jamessummers-NFL-FA-39,James,summers,9999999.0,james,None,None,['RB'],East Carolina,Summers,2970017.0,None,None,27.0,30496.0,75,39.0,None,210,None,James Summers,Page (NC),None,00-0033613,4533,True,1535992879541.0,nfl,None,5.0,12891.0,None
None,Inactive,None,1991-08-26,geraldchristian,None,None,17015.0,TE,None,542794.0,None,c70afdfe-50ef-4b28-8b93-5c153b45c992,None,#geraldchristian-NFL-FA-82,Gerald,christian,9999999.0,gerald,None,None,['TE'],Louisville,Christian,2512192.0,None,None,30.0,28644.0,75,82.0,None,244,None,Gerald Christian,William T. Dwyer,None,None,2555,False,None,nfl,None,7.0,10256.0,None
None,Active,None,1993-01-20,devanteparker,None,NE,16775.0,WR,10415.0,602241.0,1.0,e9ee9209-dd8f-4e4a-be3c-407756a2749c,LWR,#devanteparker-NFL-NE-1,DeVante,parker,226.0,devante,None,None,['WR'],Louisville,Parker,2576623.0,None,None,30.0,28402.0,75,1.0,None,218,None,DeVante Parker,Ballard (KY),602241.0,00-0031547,2319,True,1673231459438.0,nfl,None,8.0,10152.0,None
None,Active,None,1996-07-24,joemixon,None,CIN,18858.0,RB,12147.0,820727.0,1.0,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,RB,#joemixon-NFL-CIN-28,Joe,mixon,18.0,joe,None,None,['RB'],Oklahoma,Mixon,3116385.0,None,None,26.0,30161.0,73,28.0,None,220,None,Joe Mixon,Freedom (CA),820727.0,00-0033897,4018,True,1682900428866.0,nfl,None,6.0,11707.0,None
None,Active,None,1996-01-08,tyronjohnson,None,SF,20838.0,WR,None,865567.0,None,064c4eda-1b10-40ac-a9d2-66caf76a213a,None,#tyronjohnson-NFL-SF-0,Tyron,johnson,9999999.0,tyron,None,None,['WR'],Oklahoma State,Johnson,3894912.0,None,None,27.0,32511.0,73,0.0,None,193,None,Tyron Johnson,Warren Easton (LA),865567.0, 00-0035457,6063,True,1675791659777.0,nfl,None,4.0,13615.0,None
None,Active,None,1998-03-30,ianbook,None,PHI,None,QB,None,None,3.0,0d3113f7-2a82-4fba-a0ab-bfe068746a8a,QB,#ianbook-NFL-PHI-19,Ian,book,9999999.0,ian,None,None,['QB'],Notre Dame,Book,None,None,{'source_id': '0993ab42-b0bc-4525-b8ee-1b31d0c555bd'},25.0,None,72,19.0,None,206,None,Ian Book,Oak Ridge (CA),946092.0,None,7589,True,1671746114024.0,nfl,None,2.0,15368.0,None
None,Active,None,1996-09-13,camsutton,None,None,22220.0,TE,None,None,None,20278c55-eadd-4256-a4c3-0f03c29fa476,None,#camsutton-NFL-FA-0,Cam,sutton,9999999.0,cam,None,None,['TE'],Fresno State,Sutton,4373904.0,None,None,25.0,33154.0,78,0.0,None,226,None,Cam Sutton,Norco (CA),1129963.0,None,7218,True,1630456253516.0,nfl,None,2.0,14847.0,None
None,Active,None,2001-08-30,tankbigsby,None,JAX,None,RB,None,None,None,2034916c-8062-46e3-8d0c-d0dec694e2d1,None,#tankbigsby-NFL-JAX-4,Tank,bigsby,171.0,tank,None,None,['RB'],Auburn,Bigsby,None,None,{'source_id': 'af5ba617-f8b6-428d-a7d8-14005a7ddc79'},21.0,None,72,4.0,None,213,None,Tank Bigsby,Callaway (GA),None,None,9225,True,1682736025343.0,nfl,None,0.0,16705.0,None
None,Inactive,None,1980-07-05,benhartsock,None,None,9670.0,TE,None,None,None,,None,#benhartsock-NFL-FA-88,Ben,hartsock,9999999.0,ben,None,None,['TE'],Ohio State,Hartsock,None,None,None,37.0,None,"6'4""",88.0,None,270,None,Ben Hartsock,None,None,None,468,False,None,nfl,None,8.0,None,None
None,Active,None,1992-09-22,xaviergrimble,None,None,16395.0,TE,None,555680.0,None,c9557ff2-899f-41e3-8a0e-35ca874db9b2,None,#xaviergrimble-NFL-FA-85,Xavier,grimble,815.0,xavier,None,None,['TE'],Southern California,Grimble,17348.0,None,None,29.0,28184.0,76,85.0,None,261,None,Xavier Grimble,Bishop Gorman (NV),None,00-0031035,2082,True,1605911703542.0,nfl,None,8.0,9283.0,None
None,Active,None,1995-06-29,carsonmeier,None,None,21256.0,TE,None,820726.0,None,b72e251b-b993-4d6c-b470-10ee78178d78,None,#carsonmeier-NFL-FA-89,Carson,meier,1706.0,carson,None,None,['TE'],Oklahoma,Meier,3116384.0,None,None,26.0,32094.0,77,89.0,None,254,None,Carson Meier,Union (OK),None, 00-0035367,6365,True,1629149443465.0,nfl,None,3.0,13666.0,None
None,Inactive,None,1986-08-08,pierregarcon,None,None,6767.0,WR,4945.0,399939.0,None,a824d9ff-12a4-4ed2-812d-404b0b4e52f9,None,#pierregarcon-NFL-FA-15,Pierre,garcon,9999999.0,pierre,None,None,['WR'],Mount Union,Garcon,11439.0,None,None,35.0,8982.0,72,15.0,None,211,None,Pierre Garcon,Leonard (FL),None,00-0026345,269,False,1550170804419.0,nfl,None,14.0,5703.0,None
None,Active,None,1996-06-06,ianthomas,None,CAR,19910.0,TE,13163.0,943093.0,2.0,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,TE,#ianthomas-NFL-CAR-80,Ian,thomas,9999999.0,ian,None,None,['TE'],Indiana,Thomas,4045305.0,None,None,26.0,31071.0,76,80.0,None,260,None,Ian Thomas,Digital Harbor (MD),943093.0,00-0034365,4995,True,1678989036620.0,nfl,None,5.0,12858.0,None
None,Active,None,1997-11-01,kaylongeiger,None,TB,None,WR,None,None,2.0,55a87c10-d3d6-11ec-8afa-57d9afd0ecba,LWR,#kaylongeiger-NFL-TB-80,Kaylon,geiger,322.0,kaylon,None,None,['WR'],Texas Tech,Geiger,None,None,None,25.0,None,70,80.0,None,180,None,Kaylon Geiger,Paschal (TX),None,None,8863,True,1673988322502.0,nfl,None,1.0,16538.0,None
None,Active,None,1991-12-26,trevorsiemian,None,CIN,17009.0,QB,10622.0,546184.0,2.0,e23dc743-ecee-4cf3-a263-69d3da3bae94,QB,#trevorsiemian-NFL-CIN-0,Trevor,siemian,9999999.0,trevor,None,None,['QB'],Northwestern,Siemian,2511109.0,None,{'injury_override_regular_2020_5': 'Active'},31.0,28638.0,75,0.0,None,220,None,Trevor Siemian,Olympia (FL),546184.0,00-0032156,2549,True,1683138337642.0,nfl,None,8.0,10483.0,None
None,Inactive,None,1992-10-10,codylatimer,Latimer may not practive or attend games.,None,16278.0,WR,9535.0,609050.0,None,fbb1cc32-4cbd-4089-b8ec-1e7bce8da408,None,#codylatimer-NFL-FA-12,Cody,latimer,798.0,cody,None,None,['WR'],Indiana,Latimer,16793.0,None,None,29.0,27584.0,74,12.0,None,215,None,Cody Latimer,Jefferson Township (OH),None,00-0031344,2004,True,1598209215126.0,nfl,None,8.0,9567.0,None
None,Active,None,1995-07-31,davidblough,None,ARI,21277.0,QB,14503.0,821297.0,None,a259d6b2-0238-4f22-b3aa-de7132cf9285,None,#davidblough-NFL-ARI-17,David,blough,9999999.0,david,None,None,['QB'],Purdue,Blough,3116188.0,None,None,27.0,32272.0,73,17.0,None,205,None,David Blough,Creekview (TX),821297.0, 00-0035040,6450,True,1680621916855.0,nfl,None,4.0,13630.0,None
None,Active,None,1996-10-02,rileyneal,None,None,22159.0,QB,None,None,None,8e4cd763-30ec-4a00-9dc2-5567a80a3191,None,#rileyneal-NFL-FA-5,Riley,neal,9999999.0,riley,None,None,['QB'],Vanderbilt,Neal,None,None,None,25.0,32928.0,78,5.0,None,225,None,Riley Neal,Yorktown (IN),None,None,7158,True,1599693359878.0,nfl,None,2.0,14859.0,None
None,Inactive,None,1993-01-30,rannellhall,None,None,17291.0,WR,None,609961.0,None,8a227f89-c1f2-4b34-945d-da77ce5fbfec,None,#rannellhall-NFL-FA-16,Rannell,hall,9999999.0,rannell,None,None,['WR'],Central Florida,Hall,2581464.0,None,None,27.0,28787.0,"6'1""",16.0,None,200,None,Rannell Hall,Carol City (FL),None,None,2823,False,1515005701310.0,nfl,None,5.0,10231.0,None
None,Inactive,None,1991-09-26,chaserettig,None,None,16489.0,QB,None,542393.0,None,525fc206-a76f-4630-b2f4-ec6351ff1afd,None,#chaserettig-NFL-FA-7,Chase,rettig,9999999.0,chase,None,None,['QB'],Boston College,Rettig,17237.0,None,None,25.0,28088.0,"6'3""",7.0,None,206,None,Chase Rettig,None,None,None,2145,False,None,nfl,None,1.0,None,None
None,Inactive,None,1995-11-06,jamalcustis,None,None,21016.0,WR,None,836211.0,None,,None,#jamalcustis-NFL-FA,Jamal,custis,9999999.0,jamal,None,None,['WR'],Syracuse,Custis,3124013.0,None,None,24.0,32355.0,"6'5""",None,None,213,None,Jamal Custis,None,None,None,6097,True,1588111219962.0,nfl,None,1.0,13621.0,None
None,Active,None,1996-11-18,andyisabella,None,BAL,20820.0,WR,14019.0,878911.0,None,04f9a4be-b236-4eed-9bc4-794f615ccd13,None,#andyisabella-NFL-BAL-83,Andy,isabella,9999999.0,andy,None,None,['WR'],UMass,Isabella,3914328.0,None,None,26.0,31894.0,69,83.0,None,188,None,Andy Isabella,Mayfield (OH),878911.0, 00-0035527,5915,True,1674170143231.0,nfl,None,4.0,13612.0,None
None,Active,None,1996-05-16,hakeembutler,None,None,21056.0,TE,13955.0,882776.0,None,472945d8-0062-417b-9967-430d381c80ae,None,#hakeembutler-NFL-FA-89,Hakeem,butler,1654.0,hakeem,None,None,['TE'],Iowa State,Butler,3917940.0,None,None,25.0,31935.0,77,89.0,None,227,None,Hakeem Butler,Travis (TX),None, 00-0035529,5886,True,1629760855141.0,nfl,None,3.0,13564.0,None
None,Inactive,None,1993-02-22,akeemhunt,None,None,17199.0,RB,10724.0,606496.0,None,d6e545a7-281d-4a0d-8988-2a4340323529,None,#akeemhunt-NFL-FA-35,Akeem,hunt,9999999.0,akeem,None,None,['RB'],Purdue,Hunt,2576408.0,None,None,27.0,28874.0,"5'10""",35.0,None,185,None,Akeem Hunt,Newton (GA),None,00-0031743,2731,False,1565492115850.0,nfl,None,5.0,10197.0,None
None,Inactive,None,1990-10-13,michaeldyer,None,None,17065.0,RB,None,557117.0,None,ef9ae26f-a34e-4d42-8448-e05cd8e120e7,None,#michaeldyer-NFL-FA-40,Michael,dyer,9999999.0,michael,None,None,['RB'],Auburn,Dyer,2516006.0,None,None,27.0,29080.0,"5'8""",40.0,None,218,None,Michael Dyer,None,None,None,2597,False,None,nfl,None,0.0,None,None
None,Active,None,1998-09-16,deejaydallas,None,SEA,21804.0,RB,None,None,3.0,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2,RB,#deejaydallas-NFL-SEA-31,DeeJay,dallas,370.0,deejay,None,None,['RB'],Miami (FL),Dallas,4240631.0,None,None,24.0,32814.0,70,31.0,None,214,None,DeeJay Dallas,Glynn Academy (GA),976309.0,None,6931,True,1673917517919.0,nfl,None,3.0,14410.0,None
None,Active,None,1996-05-29,davidsills,None,NYG,20939.0,WR,None,866973.0,None,97f6c20c-1110-4551-82c1-41d3247397a2,None,#davidsills-NFL-NYG-13,David,sills,9999999.0,david,None,None,['WR'],West Virginia,Sills,3871102.0,None,None,26.0,32418.0,75,13.0,None,211,None,David Sills,Eastern Christian Academy (MD),866973.0, 00-0035359,6154,True,1674788760129.0,nfl,None,4.0,13634.0,None
None,Active,None,1997-06-18,devontresdukes,None,None,None,WR,None,None,None,26a0f841-902b-4ad7-86ec-43bb0bffae6f,None,#devontresdukes-NFL-FA-84,Devontres,dukes,None,devontres,None,None,['WR'],USF,Dukes,None,None,None,24.0,None,76,84.0,None,216,None,Devontres Dukes,Wharton (FL),947627.0,None,8019,True,1630083622027.0,nfl,None,1.0,15211.0,None
